Order Date,Region,Customer Segment,Product Category,Units Sold,Unit Price,Revenue,Profit Margin
2022-02-06 1:00:00,South,Small Business,Electronics,32,210.4,6732.8,0.18
2022-02-06 2:00:00,West,Consumer,Electronics,38,243.58,9256.04,0.07
2022-02-06 3:00:00,West,Corporate,Office Supplies,25,61.72,1543,0.09
2022-02-06 4:00:00,North,Small Business,Electronics,44,62.18,2735.92,0.09
2022-02-06 5:00:00,West,Small Business,Electronics,32,482.41,15437.12,0.07
2022-02-06 6:00:00,South,Corporate,Electronics,19,489.89,9307.91,0.27
2022-02-06 7:00:00,West,Consumer,Electronics,3,218.82,656.46,0.08
2022-02-06 8:00:00,East,Corporate,Electronics,35,396.61,13881.35,0.21
2022-02-06 9:00:00,North,Consumer,Electronics,29,331.34,9608.86,0.21
2022-02-06 10:00:00,North,Small Business,Office Supplies,11,67.29,740.19,0.1
2022-02-06 11:00:00,East,Consumer,Electronics,6,155.37,932.22,0.3
2022-02-06 12:00:00,East,Consumer,Electronics,19,163.69,3110.11,0.14
2022-02-06 13:00:00,East,Corporate,Office Supplies,37,301.93,11171.41,0.28
2022-02-06 14:00:00,West,Small Business,Office Supplies,45,294.19,13238.55,0.29
2022-02-06 15:00:00,North,Corporate,Furniture,27,462.52,12488.04,0.29
2022-02-06 16:00:00,East,Corporate,Office Supplies,5,397.12,1985.6,0.24
2022-02-06 17:00:00,West,Small Business,Office Supplies,26,429.86,11176.36,0.11
2022-02-06 18:00:00,East,Corporate,Electronics,35,446.7,15634.5,0.08
2022-02-06 19:00:00,South,Corporate,Furniture,19,402.63,7649.97,0.19
2022-02-06 20:00:00,South,Consumer,Electronics,17,173.11,2942.87,0.14
2022-02-06 21:00:00,North,Corporate,Furniture,35,115.36,4037.6,0.26
2022-02-06 22:00:00,West,Small Business,Electronics,47,290.17,13637.99,0.24
2022-02-06 23:00:00,South,Corporate,Office Supplies,49,347.89,17046.61,0.12
2022-02-07 0:00:00,South,Consumer,Office Supplies,13,199.42,2592.46,0.05
2022-02-07 1:00:00,West,Corporate,Furniture,14,425.69,5959.66,0.11
2022-02-07 2:00:00,East,Corporate,Electronics,30,480.68,14420.4,0.19
2022-02-07 3:00:00,West,Corporate,Electronics,48,289,13872,0.07
2022-02-07 4:00:00,East,Consumer,Office Supplies,43,233.73,10050.39,0.21
2022-02-07 5:00:00,South,Small Business,Office Supplies,17,423.01,7191.17,0.22
2022-02-07 6:00:00,South,Small Business,Furniture,37,21.89,809.93,0.09
2022-02-07 7:00:00,South,Consumer,Office Supplies,15,73.22,1098.3,0.2
2022-02-07 8:00:00,North,Consumer,Furniture,18,424.37,7638.66,0.2
2022-02-07 9:00:00,North,Corporate,Furniture,48,368.69,17697.12,0.17
2022-02-07 10:00:00,North,Small Business,Furniture,14,213.91,2994.74,0.29
2022-02-07 11:00:00,West,Consumer,Furniture,14,445.54,6237.56,0.08
2022-02-07 12:00:00,South,Small Business,Office Supplies,45,182.21,8199.45,0.15
2022-02-07 13:00:00,South,Corporate,Furniture,33,320.58,10579.14,0.27
2022-02-07 14:00:00,West,Consumer,Office Supplies,38,320.82,12191.16,0.15
2022-02-07 15:00:00,North,Small Business,Furniture,11,100.32,1103.52,0.16
2022-02-07 16:00:00,West,Small Business,Office Supplies,11,149.58,1645.38,0.22
2022-02-07 17:00:00,North,Corporate,Furniture,48,458.84,22024.32,0.22
2022-02-07 18:00:00,South,Consumer,Office Supplies,26,99.87,2596.62,0.06
2022-02-07 19:00:00,East,Small Business,Electronics,3,95.05,285.15,0.16
2022-02-07 20:00:00,North,Corporate,Furniture,25,245.01,6125.25,0.13
2022-02-07 21:00:00,South,Small Business,Furniture,17,55.18,938.06,0.21
2022-02-07 22:00:00,South,Corporate,Electronics,22,448.37,9864.14,0.19
2022-02-07 23:00:00,East,Small Business,Electronics,29,59.07,1713.03,0.21
2022-02-08 0:00:00,South,Small Business,Furniture,46,312.11,14357.06,0.21
2022-02-08 1:00:00,South,Corporate,Office Supplies,26,176.49,4588.74,0.11
2022-02-08 2:00:00,North,Consumer,Furniture,34,404.09,13739.06,0.11
2022-02-08 3:00:00,North,Corporate,Office Supplies,26,299.01,7774.26,0.14
2022-02-08 4:00:00,East,Consumer,Electronics,9,200.27,1802.43,0.11
2022-02-08 5:00:00,East,Small Business,Office Supplies,40,492.1,19684,0.22
2022-02-08 6:00:00,South,Small Business,Furniture,11,42.45,466.95,0.2
2022-02-08 7:00:00,North,Corporate,Electronics,7,293.12,2051.84,0.1
2022-02-08 8:00:00,East,Corporate,Electronics,30,494.89,14846.7,0.27
2022-02-08 9:00:00,East,Consumer,Furniture,2,348.57,697.14,0.17
2022-02-08 10:00:00,West,Consumer,Furniture,30,372.49,11174.7,0.08
2022-02-08 11:00:00,East,Consumer,Electronics,4,25.72,102.88,0.1
2022-02-08 12:00:00,South,Corporate,Office Supplies,14,20.47,286.58,0.18
2022-02-08 13:00:00,North,Small Business,Office Supplies,13,27.69,359.97,0.13
2022-02-08 14:00:00,East,Corporate,Office Supplies,25,495.94,12398.5,0.26
2022-02-08 15:00:00,West,Small Business,Furniture,13,489.96,6369.48,0.17
2022-02-08 16:00:00,North,Corporate,Electronics,13,173.91,2260.83,0.28
2022-02-08 17:00:00,East,Corporate,Office Supplies,37,152.58,5645.46,0.08
2022-02-08 18:00:00,West,Consumer,Electronics,44,81.52,3586.88,0.22
2022-02-08 19:00:00,East,Small Business,Office Supplies,6,171.28,1027.68,0.27
2022-02-08 20:00:00,North,Corporate,Electronics,26,191.37,4975.62,0.12
2022-02-08 21:00:00,North,Corporate,Furniture,14,376.66,5273.24,0.08
2022-02-08 22:00:00,North,Small Business,Furniture,8,434.48,3475.84,0.16
2022-02-08 23:00:00,South,Corporate,Furniture,24,375.9,9021.6,0.29
2022-02-09 0:00:00,East,Small Business,Office Supplies,22,326.77,7188.94,0.21
2022-02-09 1:00:00,South,Consumer,Furniture,40,385.29,15411.6,0.21
2022-02-09 2:00:00,North,Consumer,Furniture,39,371.86,14502.54,0.22
2022-02-09 3:00:00,West,Small Business,Furniture,49,243.12,11912.88,0.06
2022-02-09 4:00:00,East,Consumer,Electronics,21,174.57,3665.97,0.16
2022-02-09 5:00:00,South,Small Business,Electronics,43,148.56,6388.08,0.07
2022-02-09 6:00:00,East,Corporate,Electronics,26,342.88,8914.88,0.13
2022-02-09 7:00:00,West,Corporate,Electronics,10,480.06,4800.6,0.26
2022-02-09 8:00:00,South,Small Business,Electronics,13,294.72,3831.36,0.21
2022-02-09 9:00:00,North,Corporate,Electronics,42,457.14,19199.88,0.3
2022-02-09 10:00:00,South,Consumer,Electronics,14,16.97,237.58,0.09
2022-02-09 11:00:00,East,Corporate,Furniture,9,399.29,3593.61,0.15
2022-02-09 12:00:00,East,Corporate,Furniture,7,428.27,2997.89,0.25
2022-02-09 13:00:00,East,Small Business,Office Supplies,39,319.19,12448.41,0.1
2022-02-09 14:00:00,East,Consumer,Furniture,31,467.69,14498.39,0.09
2022-02-09 15:00:00,North,Corporate,Electronics,16,299.06,4784.96,0.16
2022-02-09 16:00:00,South,Corporate,Electronics,8,127.86,1022.88,0.15
2022-02-09 17:00:00,North,Small Business,Office Supplies,48,115.7,5553.6,0.3
2022-02-09 18:00:00,North,Small Business,Furniture,15,282.36,4235.4,0.16
2022-02-09 19:00:00,North,Consumer,Furniture,25,454.18,11354.5,0.27
2022-02-09 20:00:00,East,Corporate,Office Supplies,47,45.46,2136.62,0.27
2022-02-09 21:00:00,East,Small Business,Electronics,38,306.15,11633.7,0.09
2022-02-09 22:00:00,East,Small Business,Electronics,41,387.2,15875.2,0.23
2022-02-09 23:00:00,South,Small Business,Electronics,15,66.55,998.25,0.12
2022-02-10 0:00:00,West,Consumer,Electronics,25,67.22,1680.5,0.07
2022-02-10 1:00:00,East,Small Business,Office Supplies,7,189.4,1325.8,0.27
2022-02-10 2:00:00,South,Consumer,Furniture,26,144.2,3749.2,0.12
2022-02-10 3:00:00,East,Consumer,Electronics,8,107.17,857.36,0.14
2022-02-10 4:00:00,East,Corporate,Furniture,18,107.36,1932.48,0.13
2022-02-10 5:00:00,North,Corporate,Furniture,21,74.03,1554.63,0.1
2022-02-10 6:00:00,North,Consumer,Electronics,16,309.32,4949.12,0.16
2022-02-10 7:00:00,North,Corporate,Electronics,47,347.18,16317.46,0.16
2022-02-10 8:00:00,South,Corporate,Electronics,3,354.44,1063.32,0.15
2022-02-10 9:00:00,West,Small Business,Furniture,1,270.85,270.85,0.28
2022-02-10 10:00:00,West,Corporate,Office Supplies,13,476.92,6199.96,0.13
2022-02-10 11:00:00,South,Consumer,Electronics,32,441.46,14126.72,0.06
2022-02-10 12:00:00,East,Corporate,Furniture,12,479.24,5750.88,0.09
2022-02-10 13:00:00,South,Small Business,Furniture,31,200.51,6215.81,0.23
2022-02-10 14:00:00,East,Consumer,Electronics,41,440.11,18044.51,0.2
2022-02-10 15:00:00,South,Corporate,Office Supplies,2,383.81,767.62,0.29
2022-02-10 16:00:00,South,Consumer,Electronics,41,176.59,7240.19,0.22
2022-02-10 17:00:00,South,Corporate,Electronics,8,62.23,497.84,0.1
2022-02-10 18:00:00,West,Small Business,Office Supplies,25,344.48,8612,0.08
2022-02-10 19:00:00,North,Corporate,Electronics,5,76.86,384.3,0.18
2022-02-10 20:00:00,South,Consumer,Electronics,45,153.95,6927.75,0.22
2022-02-10 21:00:00,West,Consumer,Office Supplies,2,255.18,510.36,0.09
2022-02-10 22:00:00,North,Consumer,Furniture,42,343.14,14411.88,0.2
2022-02-10 23:00:00,North,Corporate,Furniture,38,463.85,17626.3,0.27
2022-02-11 0:00:00,South,Corporate,Furniture,39,300.69,11726.91,0.23
2022-02-11 1:00:00,East,Corporate,Furniture,3,338.99,1016.97,0.22
2022-02-11 2:00:00,East,Small Business,Furniture,46,161.91,7447.86,0.25
2022-02-11 3:00:00,East,Small Business,Electronics,48,346.77,16644.96,0.08
2022-02-11 4:00:00,South,Small Business,Office Supplies,38,224.52,8531.76,0.1
2022-02-11 5:00:00,East,Consumer,Furniture,22,429.9,9457.8,0.06
2022-02-11 6:00:00,West,Consumer,Office Supplies,40,202.3,8092,0.09
2022-02-11 7:00:00,West,Consumer,Furniture,33,239.45,7901.85,0.28
2022-02-11 8:00:00,West,Consumer,Electronics,32,221.97,7103.04,0.11
2022-02-11 9:00:00,West,Consumer,Furniture,47,407.45,19150.15,0.22
2022-02-11 10:00:00,North,Corporate,Furniture,17,477.31,8114.27,0.22
2022-02-11 11:00:00,West,Consumer,Office Supplies,18,170.37,3066.66,0.21
2022-02-11 12:00:00,East,Corporate,Office Supplies,3,242.76,728.28,0.19
2022-02-11 13:00:00,South,Small Business,Electronics,6,355.9,2135.4,0.17
2022-02-11 14:00:00,East,Small Business,Office Supplies,49,448.74,21988.26,0.15
2022-02-11 15:00:00,West,Small Business,Office Supplies,13,251.91,3274.83,0.28
2022-02-11 16:00:00,North,Small Business,Office Supplies,31,63.36,1964.16,0.05
2022-02-11 17:00:00,West,Small Business,Electronics,17,190.65,3241.05,0.06
2022-02-11 18:00:00,South,Consumer,Electronics,21,279.68,5873.28,0.17
2022-02-11 19:00:00,East,Consumer,Electronics,16,214.59,3433.44,0.13
2022-02-11 20:00:00,South,Consumer,Office Supplies,17,101.41,1723.97,0.15
2022-02-11 21:00:00,South,Small Business,Office Supplies,32,28.12,899.84,0.3
2022-02-11 22:00:00,South,Small Business,Electronics,1,346.83,346.83,0.24
2022-02-11 23:00:00,East,Corporate,Office Supplies,48,496.44,23829.12,0.27
2022-02-12 0:00:00,West,Consumer,Office Supplies,38,460.41,17495.58,0.14
2022-02-12 1:00:00,South,Small Business,Furniture,8,344.8,2758.4,0.11
2022-02-12 2:00:00,East,Small Business,Electronics,1,422.35,422.35,0.24
2022-02-12 3:00:00,North,Small Business,Electronics,2,135.31,270.62,0.25
2022-02-12 4:00:00,East,Corporate,Office Supplies,47,314.99,14804.53,0.19
2022-02-12 5:00:00,North,Small Business,Office Supplies,37,39.7,1468.9,0.27
2022-02-12 6:00:00,East,Corporate,Furniture,24,356.52,8556.48,0.29
2022-02-12 7:00:00,West,Corporate,Electronics,27,485.24,13101.48,0.17
2022-02-12 8:00:00,South,Consumer,Electronics,20,431.79,8635.8,0.11
2022-02-12 9:00:00,West,Small Business,Office Supplies,47,271.88,12778.36,0.18
2022-02-12 10:00:00,East,Corporate,Electronics,21,396.48,8326.08,0.3
2022-02-12 11:00:00,South,Small Business,Office Supplies,42,472.51,19845.42,0.12
2022-02-12 12:00:00,North,Consumer,Furniture,37,115.85,4286.45,0.2
2022-02-12 13:00:00,East,Consumer,Office Supplies,35,398.7,13954.5,0.22
2022-02-12 14:00:00,South,Corporate,Furniture,38,142.23,5404.74,0.1
2022-02-12 15:00:00,North,Consumer,Office Supplies,15,439.7,6595.5,0.2
2022-02-12 16:00:00,North,Consumer,Furniture,46,58.19,2676.74,0.13
2022-02-12 17:00:00,West,Consumer,Furniture,42,97.33,4087.86,0.26
2022-02-12 18:00:00,East,Small Business,Electronics,30,363.1,10893,0.23
2022-02-12 19:00:00,North,Small Business,Office Supplies,4,95.64,382.56,0.26
2022-02-12 20:00:00,South,Corporate,Electronics,43,87.45,3760.35,0.1
2022-02-12 21:00:00,North,Corporate,Electronics,39,282.18,11005.02,0.06
2022-02-12 22:00:00,North,Consumer,Office Supplies,15,419.14,6287.1,0.26
2022-02-12 23:00:00,West,Consumer,Electronics,23,141.55,3255.65,0.15
2022-02-13 0:00:00,West,Corporate,Electronics,41,422.16,17308.56,0.09
2022-02-13 1:00:00,South,Consumer,Electronics,15,405.9,6088.5,0.07
2022-02-13 2:00:00,West,Corporate,Office Supplies,26,293.76,7637.76,0.18
2022-02-13 3:00:00,North,Small Business,Electronics,12,326.82,3921.84,0.09
2022-02-13 4:00:00,North,Consumer,Electronics,18,29.82,536.76,0.19
2022-02-13 5:00:00,West,Consumer,Electronics,6,189.9,1139.4,0.23
2022-02-13 6:00:00,North,Consumer,Office Supplies,18,139.06,2503.08,0.18
2022-02-13 7:00:00,North,Small Business,Furniture,24,83.5,2004,0.28
2022-02-13 8:00:00,South,Small Business,Furniture,38,200.93,7635.34,0.09
2022-02-13 9:00:00,West,Consumer,Furniture,28,183.9,5149.2,0.17
2022-02-13 10:00:00,North,Corporate,Furniture,15,367.16,5507.4,0.09
2022-02-13 11:00:00,West,Small Business,Electronics,19,303.07,5758.33,0.27
2022-02-13 12:00:00,South,Consumer,Office Supplies,5,457.42,2287.1,0.28
2022-02-13 13:00:00,West,Consumer,Electronics,4,81.25,325,0.15
2022-02-13 14:00:00,North,Small Business,Office Supplies,17,39.28,667.76,0.13
2022-02-13 15:00:00,West,Corporate,Electronics,10,271.96,2719.6,0.12
2022-02-13 16:00:00,North,Consumer,Furniture,12,10.5,126,0.26
2022-02-13 17:00:00,North,Corporate,Furniture,5,395.98,1979.9,0.22
2022-02-13 18:00:00,North,Corporate,Office Supplies,7,257.93,1805.51,0.27
2022-02-13 19:00:00,South,Small Business,Electronics,44,249.15,10962.6,0.08
2022-02-13 20:00:00,West,Consumer,Furniture,23,187.62,4315.26,0.17
2022-02-13 21:00:00,South,Consumer,Office Supplies,2,193.74,387.48,0.22
2022-02-13 22:00:00,West,Corporate,Electronics,30,221.26,6637.8,0.27
2022-02-13 23:00:00,South,Small Business,Office Supplies,49,17.86,875.14,0.15
2022-02-14 0:00:00,East,Small Business,Electronics,45,50.94,2292.3,0.13
2022-02-14 1:00:00,North,Small Business,Electronics,37,257.47,9526.39,0.28
2022-02-14 2:00:00,North,Corporate,Electronics,5,83.56,417.8,0.06
2022-02-14 3:00:00,South,Corporate,Office Supplies,20,391.59,7831.8,0.17
2022-02-14 4:00:00,East,Consumer,Office Supplies,26,144.5,3757,0.16
2022-02-14 5:00:00,North,Small Business,Electronics,44,57.97,2550.68,0.09
2022-02-14 6:00:00,West,Corporate,Furniture,44,125.25,5511,0.15
2022-02-14 7:00:00,South,Small Business,Electronics,39,184.98,7214.22,0.23
2022-02-14 8:00:00,North,Corporate,Office Supplies,6,27.31,163.86,0.14
2022-02-14 9:00:00,North,Consumer,Electronics,29,79.42,2303.18,0.13
2022-02-14 10:00:00,South,Small Business,Office Supplies,10,168.68,1686.8,0.25
2022-02-14 11:00:00,South,Corporate,Electronics,16,162.14,2594.24,0.3
2022-02-14 12:00:00,West,Small Business,Electronics,34,402.19,13674.46,0.24
2022-02-14 13:00:00,West,Corporate,Furniture,31,423.2,13119.2,0.26
2022-02-14 14:00:00,North,Corporate,Furniture,36,104.78,3772.08,0.28
2022-02-14 15:00:00,North,Corporate,Office Supplies,41,70.73,2899.93,0.25
2022-02-14 16:00:00,South,Small Business,Electronics,5,320.74,1603.7,0.3
2022-02-14 17:00:00,North,Corporate,Office Supplies,33,404.27,13340.91,0.24
2022-02-14 18:00:00,North,Consumer,Electronics,43,482.22,20735.46,0.22
2022-02-14 19:00:00,South,Small Business,Electronics,19,13.33,253.27,0.22
2022-02-14 20:00:00,North,Consumer,Electronics,32,212.7,6806.4,0.28
2022-02-14 21:00:00,North,Consumer,Furniture,23,369.65,8501.95,0.22
2022-02-14 22:00:00,East,Small Business,Office Supplies,3,415.99,1247.97,0.24
2022-02-14 23:00:00,West,Corporate,Electronics,1,40.52,40.52,0.1
2022-02-15 0:00:00,South,Consumer,Electronics,36,343.5,12366,0.28
2022-02-15 1:00:00,East,Small Business,Office Supplies,41,151.58,6214.78,0.16
2022-02-15 2:00:00,West,Corporate,Office Supplies,28,46.55,1303.4,0.09
2022-02-15 3:00:00,West,Small Business,Electronics,48,249.66,11983.68,0.25
2022-02-15 4:00:00,West,Small Business,Furniture,39,87.5,3412.5,0.14
2022-02-15 5:00:00,East,Small Business,Furniture,5,371.13,1855.65,0.1
2022-02-15 6:00:00,East,Corporate,Electronics,13,373.22,4851.86,0.11
2022-02-15 7:00:00,West,Consumer,Furniture,11,422.61,4648.71,0.06
2022-02-15 8:00:00,North,Consumer,Office Supplies,46,195.01,8970.46,0.07
2022-02-15 9:00:00,North,Small Business,Furniture,22,16.52,363.44,0.2
2022-02-15 10:00:00,East,Small Business,Office Supplies,49,137.27,6726.23,0.27
2022-02-15 11:00:00,East,Corporate,Office Supplies,23,239.23,5502.29,0.16
2022-02-15 12:00:00,East,Small Business,Office Supplies,12,350.07,4200.84,0.21
2022-02-15 13:00:00,West,Small Business,Office Supplies,21,197.2,4141.2,0.25
2022-02-15 14:00:00,North,Small Business,Furniture,19,272.66,5180.54,0.14
2022-02-15 15:00:00,East,Consumer,Office Supplies,5,266.89,1334.45,0.21
2022-02-15 16:00:00,East,Small Business,Electronics,24,90.84,2180.16,0.14
2022-02-15 17:00:00,South,Consumer,Office Supplies,30,315.29,9458.7,0.21
2022-02-15 18:00:00,West,Corporate,Electronics,8,225.23,1801.84,0.1
2022-02-15 19:00:00,South,Corporate,Office Supplies,2,405.88,811.76,0.29
2022-02-15 20:00:00,North,Consumer,Office Supplies,49,348.4,17071.6,0.07
2022-02-15 21:00:00,South,Consumer,Furniture,34,64.62,2197.08,0.18
2022-02-15 22:00:00,South,Consumer,Office Supplies,23,249.49,5738.27,0.12
2022-02-15 23:00:00,South,Consumer,Office Supplies,3,354.22,1062.66,0.2
2022-02-16 0:00:00,West,Small Business,Furniture,24,52.64,1263.36,0.16
2022-02-16 1:00:00,North,Consumer,Furniture,18,398.32,7169.76,0.13
2022-02-16 2:00:00,South,Consumer,Electronics,47,118.78,5582.66,0.11
2022-02-16 3:00:00,West,Consumer,Furniture,37,256.51,9490.87,0.1
2022-02-16 4:00:00,North,Small Business,Electronics,49,470.88,23073.12,0.25
2022-02-16 5:00:00,East,Small Business,Office Supplies,31,289.95,8988.45,0.11
2022-02-16 6:00:00,South,Small Business,Electronics,14,217.79,3049.06,0.24
2022-02-16 7:00:00,North,Corporate,Furniture,1,13.33,13.33,0.17
2022-02-16 8:00:00,South,Small Business,Office Supplies,14,75.37,1055.18,0.07
2022-02-16 9:00:00,East,Consumer,Electronics,41,293.55,12035.55,0.09
2022-02-16 10:00:00,North,Small Business,Electronics,5,251.97,1259.85,0.27
2022-02-16 11:00:00,West,Small Business,Electronics,31,188.28,5836.68,0.2
2022-02-16 12:00:00,North,Consumer,Office Supplies,31,462.38,14333.78,0.1
2022-02-16 13:00:00,West,Small Business,Electronics,30,172.92,5187.6,0.23
2022-02-16 14:00:00,North,Corporate,Electronics,36,273.2,9835.2,0.26
2022-02-16 15:00:00,West,Small Business,Furniture,1,288.67,288.67,0.13
2022-02-16 16:00:00,East,Corporate,Electronics,3,268.46,805.38,0.19
2022-02-16 17:00:00,East,Corporate,Office Supplies,20,244.02,4880.4,0.12
2022-02-16 18:00:00,East,Corporate,Furniture,43,175.16,7531.88,0.07
2022-02-16 19:00:00,North,Consumer,Office Supplies,48,455.29,21853.92,0.15
2022-02-16 20:00:00,East,Small Business,Furniture,43,230.89,9928.27,0.24
2022-02-16 21:00:00,South,Corporate,Furniture,21,268.94,5647.74,0.16
2022-02-16 22:00:00,East,Corporate,Electronics,30,331.67,9950.1,0.15
2022-02-16 23:00:00,West,Small Business,Office Supplies,42,43.15,1812.3,0.14
2022-02-17 0:00:00,West,Consumer,Electronics,44,392.83,17284.52,0.16
2022-02-17 1:00:00,West,Consumer,Furniture,30,261.13,7833.9,0.13
2022-02-17 2:00:00,North,Corporate,Electronics,5,332.02,1660.1,0.2
2022-02-17 3:00:00,South,Consumer,Furniture,10,388.29,3882.9,0.07
2022-02-17 4:00:00,East,Small Business,Furniture,24,438.31,10519.44,0.25
2022-02-17 5:00:00,South,Consumer,Office Supplies,45,202.19,9098.55,0.09
2022-02-17 6:00:00,South,Small Business,Office Supplies,39,407.6,15896.4,0.21
2022-02-17 7:00:00,West,Corporate,Office Supplies,48,136.83,6567.84,0.16
2022-02-17 8:00:00,West,Small Business,Office Supplies,6,333.56,2001.36,0.24
2022-02-17 9:00:00,West,Corporate,Electronics,10,60.33,603.3,0.26
2022-02-17 10:00:00,North,Small Business,Office Supplies,42,19.81,832.02,0.1
2022-02-17 11:00:00,South,Small Business,Office Supplies,43,56.92,2447.56,0.22
2022-02-17 12:00:00,South,Consumer,Office Supplies,10,166.5,1665,0.1
2022-02-17 13:00:00,North,Small Business,Furniture,25,25.24,631,0.08
